scrape_time,date,site_id,venue_name,time_range,booked,total,status,remark,condition,feels_like,wind_scale,precip,humidity,aqi
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,15:00-16:00,1,1,未支付锁定,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,16:00-17:00,1,1,未支付锁定,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,16:00-17:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,16:00-17:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,16:00-17:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,16:00-17:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,17:00-18:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,17:00-18:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,18:30-19:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,18:30-19:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,18:30-19:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,18:30-19:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,18:30-19:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,18:30-19:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,19:30-20:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,19:30-20:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,19:30-20:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,19:30-20:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,19:30-20:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,19:30-20:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-5号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-5号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-5号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-5号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-5号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-5号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,17:00-18:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,17:00-18:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,18:30-19:30,1,1,未支付锁定,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,18:30-19:30,1,1,已售/已满,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,18:30-19:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,18:30-19:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,18:30-19:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,18:30-19:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,19:30-20:30,1,1,未支付锁定,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,19:30-20:30,1,1,已售/已满,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,19:30-20:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,19:30-20:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,19:30-20:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,19:30-20:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-6号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-6号,20:30-21:30,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-6号,20:30-21:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-6号,20:30-21:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-6号,20:30-21:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-6号,20:30-21:30,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,07:00-08:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,08:00-09:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,08:00-09:00,1,1,已售/已满,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,08:00-09:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,08:00-09:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,08:00-09:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,08:00-09:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,09:00-10:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,10:00-11:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,11:00-12:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,12:00-13:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,13:00-14:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,14:00-15:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,15:00-16:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:17:29,2026-05-10,4,羽毛球馆-7号,16:00-17:00,0,1,可预约,,晴,11,6,0.0,33,36
2026-05-09 08:00:49,2026-05-10,4,羽毛球馆-7号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,32,36
2026-05-09 08:02:23,2026-05-10,4,羽毛球馆-7号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,32,36
2026-05-09 08:09:46,2026-05-10,4,羽毛球馆-7号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:11:30,2026-05-10,4,羽毛球馆-7号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
2026-05-09 08:14:25,2026-05-10,4,羽毛球馆-7号,17:00-18:00,1,1,已售/已满,,晴,11,6,0.0,33,36
